ID_VMP_NM;VMP_NM;VERSION;DATE_FROM;DATE_TO
361;Beclometasone 250micrograms/dose dry powder inhaler;1;2018-11-07;2018-11-07
362;Beclometasone 250micrograms/dose inhaler CFC free;1;2018-11-07;2018-11-07
363;Beclometasone 400microgram inhalation powder blisters;1;2018-11-07;2018-11-07
364;Beclometasone 400microgram inhalation powder blisters with device;1;2018-11-07;2018-11-07
365;Beclometasone 400micrograms/dose dry powder inhaler;1;2018-11-07;2018-11-07
366;Beclometasone 50micrograms/dose breath actuated inhaler CFC free;1;2018-11-07;2018-11-07
367;Beclometasone 50micrograms/dose inhaler CFC free;1;2018-11-07;2018-11-07
368;Beclometasone 50micrograms/dose nasal spray;1;2018-11-07;2018-11-07
369;Beclometasone 5mg gastro-resistant modified-release tablets;1;2018-11-07;2018-11-07
370;Beeswax white solid;1;2018-11-07;2018-11-07
371;Belladonna adhesive plaster BP 1980 19cm x 12.5cm;1;2018-11-07;2018-11-07
372;Belladonna adhesive plaster BP 1980 28cm x 17.5cm;1;2018-11-07;2018-11-07
373;Bendroflumethiazide 2.5mg / Potassium chloride 630mg (potassium 8.4mmol) modified-release tablets;1;2018-11-07;2018-11-07
374;Bendroflumethiazide 2.5mg tablets;1;2018-11-07;2018-11-07
375;Bendroflumethiazide 5mg tablets;1;2018-11-07;2018-11-07
376;Benperidol 250microgram tablets;1;2018-11-07;2018-11-07
377;Benzalkonium chloride 0.5% shampoo;1;2018-11-07;2018-11-07
378;Benzocaine 1.5mg/dose oromucosal spray sugar free;1;2018-11-07;2018-11-07
379;Benzocaine 10% dental gel sugar free;1;2018-11-07;2018-11-07
380;Benzocaine 10mg / Cetylpyridinium chloride 1.4mg lozenges;1;2018-11-07;2018-11-07
381;Benzocaine 10mg / Dequalinium chloride 250microgram lozenges;1;2018-11-07;2018-11-07
382;Benzocaine 1mg/dose oromucosal spray sugar free;1;2018-11-07;2018-11-07
383;Benzocaine 20% dental gel sugar free;1;2018-11-07;2018-11-07
384;Benzocaine 5mg / Tyrothricin 1mg lozenges;1;2018-11-07;2018-11-07
385;Benzoin compound tincture;1;2018-11-07;2018-11-07
386;Benzoin tincture;1;2018-11-07;2018-11-07
387;Benzoyl peroxide 10% / Potassium hydroxyquinoline sulfate 0.5% cream;1;2018-11-07;2018-11-07
388;Benzoyl peroxide 10% gel;1;2018-11-07;2018-11-07
389;Benzoyl peroxide 10% wash;1;2018-11-07;2018-11-07
390;Benzoyl peroxide 2.5% gel;1;2018-11-07;2018-11-07
391;Benzoyl peroxide 3% / Clindamycin 1% gel;1;2018-11-07;2018-11-07
392;Benzoyl peroxide 4% cream;1;2018-11-07;2018-11-07
393;Benzoyl peroxide 5% / Clindamycin 1% gel;1;2018-11-07;2018-11-07
394;Benzoyl peroxide 5% / Potassium hydroxyquinoline sulfate 0.5% cream;1;2018-11-07;2018-11-07
395;Benzoyl peroxide 5% cream;1;2018-11-07;2018-11-07
396;Benzoyl peroxide 5% gel;1;2018-11-07;2018-11-07
397;Benzydamine 0.15% mouthwash sugar free;1;2018-11-07;2018-11-07
398;Benzydamine 0.15% oromucosal spray sugar free;1;2018-11-07;2018-11-07
399;Benzydamine 3% cream;1;2018-11-07;2018-11-07
400;Benzyl benzoate crystals;1;2018-11-07;2018-11-07
401;Benzylpenicillin 1.2g powder for solution for injection vials;1;2018-11-07;2018-11-07
402;Benzylpenicillin 600mg powder for solution for injection vials;1;2018-11-07;2018-11-07
403;Betahistine 16mg tablets;1;2018-11-07;2018-11-07
404;Betahistine 8mg tablets;1;2018-11-07;2018-11-07
405;Betaine oral powder;1;2018-11-07;2018-11-07
406;Betamethasone 0.1% / Neomycin 0.5% ear/eye/nose drops;1;2018-11-07;2018-11-07
407;Betamethasone 0.1% ear/eye/nose drops;1;2018-11-07;2018-11-07
408;Betamethasone 0.1% eye ointment;1;2018-11-07;2018-11-07
409;Betamethasone 0.1% foam;1;2018-11-07;2018-11-07
410;Betamethasone 4mg/1ml solution for injection ampoules;1;2018-11-07;2018-11-07
411;Betamethasone 500microgram soluble tablets sugar free;1;2018-11-07;2018-11-07
412;Betamethasone dipropionate 0.05% / Salicylic acid 2% scalp application;1;2018-11-07;2018-11-07
413;Betamethasone dipropionate 0.05% / Salicylic acid 3% ointment;1;2018-11-07;2018-11-07
414;Betamethasone dipropionate 0.05% cream;1;2018-11-07;2018-11-07
415;Betamethasone dipropionate 0.05% ointment;1;2018-11-07;2018-11-07
416;Betamethasone dipropionate 0.05% scalp lotion;1;2018-11-07;2018-11-07
417;Betamethasone dipropionate 0.064% / Clotrimazole 1% cream;1;2018-11-07;2018-11-07
418;Betamethasone valerate 0.025% cream;1;2018-11-07;2018-11-07
419;Betamethasone valerate 0.025% ointment;1;2018-11-07;2018-11-07
420;Betamethasone valerate 0.1% / Clioquinol 3% cream;1;2018-11-07;2018-11-07
421;Betamethasone valerate 0.1% / Clioquinol 3% ointment;1;2018-11-07;2018-11-07
422;Betamethasone valerate 0.1% / Fusidic acid 2% cream;1;2018-11-07;2018-11-07
423;Betamethasone valerate 0.1% / Neomycin 0.5% cream;1;2018-11-07;2018-11-07
424;Betamethasone valerate 0.1% / Neomycin 0.5% ointment;1;2018-11-07;2018-11-07
425;Betamethasone valerate 0.1% cream;1;2018-11-07;2018-11-07
426;Betamethasone valerate 0.1% lotion;1;2018-11-07;2018-11-07
427;Betamethasone valerate 0.1% ointment;1;2018-11-07;2018-11-07
428;Betamethasone valerate 0.1% scalp application;1;2018-11-07;2018-11-07
429;Betamethasone valerate 2.25mg medicated plasters;1;2018-11-07;2018-11-07
430;Betaxolol 0.25% eye drops;1;2018-11-07;2018-11-07
431;Betaxolol 0.25% eye drops 0.25ml unit dose preservative free;1;2018-11-07;2018-11-07
432;Betaxolol 0.5% eye drops;1;2018-11-07;2018-11-07
433;Bethanechol chloride 10mg tablets;1;2018-11-07;2018-11-07
434;Bezafibrate 200mg tablets;1;2018-11-07;2018-11-07
435;Bezafibrate 400mg modified-release tablets;1;2018-11-07;2018-11-07
436;Bicalutamide 150mg tablets;1;2018-11-07;2018-11-07
437;Bicalutamide 50mg tablets;1;2018-11-07;2018-11-07
438;Bifonazole 1% cream;1;2018-11-07;2018-11-07
439;Bilastine 20mg tablets;1;2018-11-07;2018-11-07
440;Bimatoprost 100micrograms/ml eye drops;1;2018-11-07;2018-11-07
441;Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops;1;2018-11-07;2018-11-07
442;Bimatoprost 300micrograms/ml / Timolol 5mg/ml eye drops 0.4ml unit dose preservative free;1;2018-11-07;2018-11-07
443;Bimatoprost 300micrograms/ml eye drops;1;2018-11-07;2018-11-07
444;Bimatoprost 300micrograms/ml eye drops 0.4ml unit dose preservative free;1;2018-11-07;2018-11-07
445;Biotin 5mg tablets;1;2018-11-07;2018-11-07
446;Bisacodyl 10mg suppositories;1;2018-11-07;2018-11-07
447;Bisacodyl 5mg gastro-resistant tablets;1;2018-11-07;2018-11-07
448;Bisacodyl 5mg suppositories;1;2018-11-07;2018-11-07
449;Bismuth subsalicylate 262.5mg chewable tablets sugar free;1;2018-11-07;2018-11-07
450;Bisoprolol 1.25mg tablets;1;2018-11-07;2018-11-07
451;Bisoprolol 10mg / Aspirin 100mg capsules;1;2018-11-07;2018-11-07
452;Bisoprolol 10mg / Aspirin 75mg capsules;1;2018-11-07;2018-11-07
453;Bisoprolol 10mg tablets;1;2018-11-07;2018-11-07
454;Bisoprolol 2.5mg tablets;1;2018-11-07;2018-11-07
455;Bisoprolol 3.75mg tablets;1;2018-11-07;2018-11-07
456;Bisoprolol 5mg / Aspirin 100mg capsules;1;2018-11-07;2018-11-07
457;Bisoprolol 5mg / Aspirin 75mg capsules;1;2018-11-07;2018-11-07
458;Bisoprolol 5mg tablets;1;2018-11-07;2018-11-07
459;Bisoprolol 7.5mg tablets;1;2018-11-07;2018-11-07
460;Bladder infusion kit;1;2018-11-07;2018-11-07
461;Bladder irrigating syringe 100ml;1;2018-11-07;2018-11-07
462;Blood glucose and ketone testing strips;1;2018-11-07;2018-11-07
463;Blood glucose biosensor testing discs;1;2018-11-07;2018-11-07
464;Blood glucose biosensor testing strips;1;2018-11-07;2018-11-07
465;Blood glucose colorimetric cassette;1;2018-11-07;2018-11-07
466;Blood glucose colorimetric testing strips;1;2018-11-07;2018-11-07
467;Blood glucose colorimetric testing tips;1;2018-11-07;2018-11-07
468;Blood ketones testing strips;1;2018-11-07;2018-11-07
469;Boric acid powder;1;2018-11-07;2018-11-07
470;Breast reliever;1;2018-11-07;2018-11-07
471;Breast shields;1;2018-11-07;2018-11-07
472;Brimonidine 0.2% eye drops;1;2018-11-07;2018-11-07
473;Brimonidine 2mg/ml / Timolol 5mg/ml eye drops;1;2018-11-07;2018-11-07
474;Brimonidine 3mg/g gel;1;2018-11-07;2018-11-07
475;Brinzolamide 10mg/ml / Brimonidine 2mg/ml eye drops;1;2018-11-07;2018-11-07
476;Brinzolamide 10mg/ml / Timolol 5mg/ml eye drops;1;2018-11-07;2018-11-07
477;Brinzolamide 10mg/ml eye drops;1;2018-11-07;2018-11-07
478;Brivaracetam 100mg tablets;1;2018-11-07;2018-11-07
479;Brivaracetam 25mg tablets;1;2018-11-07;2018-11-07
480;Brivaracetam 50mg tablets;1;2018-11-07;2018-11-07
481;Brivaracetam 50mg/5ml oral solution sugar free;1;2018-11-07;2018-11-07
482;Bromfenac 900micrograms/ml eye drops;1;2018-11-07;2018-11-07
483;Bromocriptine 10mg capsules;1;2018-11-07;2018-11-07
484;Bromocriptine 1mg tablets;1;2018-11-07;2018-11-07
485;Bromocriptine 2.5mg tablets;1;2018-11-07;2018-11-07
486;Bromocriptine 5mg capsules;1;2018-11-07;2018-11-07
487;Budesonide 100micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler;1;2018-11-07;2018-11-07
488;Budesonide 100micrograms/dose dry powder inhaler;1;2018-11-07;2018-11-07
489;Budesonide 1mg/2ml nebuliser liquid unit dose vials;1;2018-11-07;2018-11-07
490;Budesonide 200micrograms/dose / Formoterol 6micrograms/dose dry powder inhaler;1;2018-11-07;2018-11-07
491;Budesonide 200micrograms/dose / Formoterol 6micrograms/dose inhaler CFC free;1;2018-11-07;2018-11-07
492;Budesonide 200micrograms/dose dry powder inhalation cartridge;1;2018-11-07;2018-11-07
493;Budesonide 200micrograms/dose dry powder inhalation cartridge with device;1;2018-11-07;2018-11-07
494;Budesonide 200micrograms/dose dry powder inhaler;1;2018-11-07;2018-11-07
495;Budesonide 2mg foam enema;1;2018-11-07;2018-11-07
496;Budesonide 2mg/100ml enema;1;2018-11-07;2018-11-07
497;Budesonide 3mg gastro-resistant capsules;1;2018-11-07;2018-11-07
498;Budesonide 3mg gastro-resistant modified-release capsules;1;2018-11-07;2018-11-07
499;Budesonide 400micrograms/dose / Formoterol 12micrograms/dose dry powder inhaler;1;2018-11-07;2018-11-07
500;Budesonide 400micrograms/dose dry powder inhaler;1;2018-11-07;2018-11-07
501;Budesonide 500micrograms/2ml nebuliser liquid unit dose vials;1;2018-11-07;2018-11-07
502;Budesonide 64micrograms/dose nasal spray;1;2018-11-07;2018-11-07
503;Budesonide 9mg gastro-resistant granules sachets;1;2018-11-07;2018-11-07
504;Budesonide 9mg modified-release tablets;1;2018-11-07;2018-11-07
505;Bumetanide 1mg tablets;1;2018-11-07;2018-11-07
506;Bumetanide 1mg/5ml oral solution sugar free;1;2018-11-07;2018-11-07
507;Bumetanide 5mg tablets;1;2018-11-07;2018-11-07
508;Bunion rings;1;2018-11-07;2018-11-07
509;Bupivacaine 20mg/4ml (0.5%) / Glucose 320mg/4ml solution for injection ampoules;1;2018-11-07;2018-11-07
510;Bupivacaine 25mg/10ml (0.25%) solution for injection ampoules;1;2018-11-07;2018-11-07
511;Bupivacaine 50mg/10ml (0.5%) solution for injection ampoules;1;2018-11-07;2018-11-07
512;Buprenorphine 10micrograms/hour transdermal patches;1;2018-11-07;2018-11-07
513;Buprenorphine 15micrograms/hour transdermal patches;1;2018-11-07;2018-11-07
514;Buprenorphine 16mg / Naloxone 4mg sublingual tablets sugar free;1;2018-11-07;2018-11-07
515;Buprenorphine 200microgram sublingual tablets sugar free;1;2018-11-07;2018-11-07
516;Buprenorphine 20micrograms/hour transdermal patches;1;2018-11-07;2018-11-07
517;Buprenorphine 2mg / Naloxone 500microgram sublingual tablets sugar free;1;2018-11-07;2018-11-07
518;Buprenorphine 2mg sublingual tablets sugar free;1;2018-11-07;2018-11-07
519;Buprenorphine 300micrograms/1ml solution for injection ampoules;1;2018-11-07;2018-11-07
520;Buprenorphine 35micrograms/hour transdermal patches;1;2018-11-07;2018-11-07
521;Buprenorphine 400microgram sublingual tablets sugar free;1;2018-11-07;2018-11-07
522;Buprenorphine 52.5micrograms/hour transdermal patches;1;2018-11-07;2018-11-07
523;Buprenorphine 5micrograms/hour transdermal patches;1;2018-11-07;2018-11-07
524;Buprenorphine 70micrograms/hour transdermal patches;1;2018-11-07;2018-11-07
525;Buprenorphine 8mg / Naloxone 2mg sublingual tablets sugar free;1;2018-11-07;2018-11-07
526;Buprenorphine 8mg sublingual tablets sugar free;1;2018-11-07;2018-11-07
527;Bupropion 150mg modified-release tablets;1;2018-11-07;2018-11-07
528;Buserelin 100micrograms/dose nasal spray;1;2018-11-07;2018-11-07
529;Buserelin 150micrograms/dose nasal spray;1;2018-11-07;2018-11-07
530;Buserelin 5.5mg/5.5ml solution for injection vials;1;2018-11-07;2018-11-07
531;Buspirone 10mg tablets;1;2018-11-07;2018-11-07
532;Buspirone 5mg tablets;1;2018-11-07;2018-11-07
533;Busulfan 2mg tablets;1;2018-11-07;2018-11-07
534;Butobarbital 100mg tablets;1;2018-11-07;2018-11-07
535;Cabergoline 1mg tablets;1;2018-11-07;2018-11-07
536;Cabergoline 2mg tablets;1;2018-11-07;2018-11-07
537;Cabergoline 500microgram tablets;1;2018-11-07;2018-11-07
538;Caffeine citrate 50mg/5ml oral solution;1;2018-11-07;2018-11-07
539;Calamine lotion;1;2018-11-07;2018-11-07
540;Calcipotriol 0.005% / Betamethasone dipropionate 0.05% gel;1;2018-11-07;2018-11-07
541;Calcipotriol 0.005% / Betamethasone dipropionate 0.05% ointment;1;2018-11-07;2018-11-07
542;Calcipotriol 50micrograms/g / Betamethasone dipropionate 500micrograms/g foam;1;2018-11-07;2018-11-07
543;Calcipotriol 50micrograms/g ointment;1;2018-11-07;2018-11-07
544;Calcipotriol 50micrograms/ml scalp solution;1;2018-11-07;2018-11-07
545;Calcitonin (salmon) 100units/1ml solution for injection ampoules;1;2018-11-07;2018-11-07
546;Calcitonin (salmon) 50units/1ml solution for injection ampoules;1;2018-11-07;2018-11-07
547;Calcitriol 250nanogram capsules;1;2018-11-07;2018-11-07
548;Calcitriol 3micrograms/g ointment;1;2018-11-07;2018-11-07
549;Calcitriol 500nanogram capsules;1;2018-11-07;2018-11-07
550;Calcium acetate 1g tablets;1;2018-11-07;2018-11-07
551;Calcium acetate 435mg / Magnesium carbonate heavy 235mg tablets;1;2018-11-07;2018-11-07
552;Calcium acetate 475mg tablets;1;2018-11-07;2018-11-07
553;Calcium acetate 667mg capsules;1;2018-11-07;2018-11-07
554;Calcium acetate 950mg tablets;1;2018-11-07;2018-11-07
555;Calcium and Ergocalciferol tablets;1;2018-11-07;2018-11-07
556;Calcium carbonate 1.25g chewable tablets sugar free;1;2018-11-07;2018-11-07
557;Calcium carbonate 1.25g effervescent tablets sugar free;1;2018-11-07;2018-11-07
558;Calcium carbonate 1.5g chewable tablets sugar free;1;2018-11-07;2018-11-07
559;Calcium carbonate 2.5g chewable tablets sugar free;1;2018-11-07;2018-11-07
560;Calcium carbonate 250mg dispersible tablets;1;2018-11-07;2018-11-07
561;Calcium carbonate 400mg / Ergocalciferol 2.5microgram tablets;1;2018-11-07;2018-11-07
562;Calcium carbonate 500mg chewable tablets;1;2018-11-07;2018-11-07
563;Calcium carbonate 680mg / Magnesium carbonate heavy 80mg chewable tablets;1;2018-11-07;2018-11-07
564;Calcium carbonate powder;1;2018-11-07;2018-11-07
565;Calcium chloride 10% solution for injection 10ml pre-filled syringes;1;2018-11-07;2018-11-07
566;Calcium chloride 14.7% solution for injection 10ml ampoules;1;2018-11-07;2018-11-07
567;Calcium folinate 15mg tablets;1;2018-11-07;2018-11-07
568;Calcium glubionate 1.09g/5ml / Calcium lactobionate 727mg/5ml oral solution;1;2018-11-07;2018-11-07
569;Calcium gluconate 10% solution for injection 10ml ampoules;1;2018-11-07;2018-11-07
570;Calcium gluconate 1g effervescent tablets;1;2018-11-07;2018-11-07
571;Calcium gluconate 544mg/5ml / Calcium lactate 276mg/5ml oral solution;1;2018-11-07;2018-11-07
572;Calcium lactate 300mg tablets;1;2018-11-07;2018-11-07
573;Calcium lactate gluconate 2.263g / Calcium carbonate 1.75g effervescent tablets sugar free;1;2018-11-07;2018-11-07
574;Calcium levofolinate 175mg/17.5ml solution for injection vials;1;2018-11-07;2018-11-07
575;Calcium polystyrene sulfonate powder sugar free;1;2018-11-07;2018-11-07
576;Camellia sinensis extract 10% ointment;1;2018-11-07;2018-11-07
577;Canagliflozin 100mg tablets;1;2018-11-07;2018-11-07
578;Canagliflozin 300mg tablets;1;2018-11-07;2018-11-07
579;Canagliflozin 50mg / Metformin 1g tablets;1;2018-11-07;2018-11-07
580;Canagliflozin 50mg / Metformin 850mg tablets;1;2018-11-07;2018-11-07
581;Candesartan 16mg tablets;1;2018-11-07;2018-11-07
582;Candesartan 2mg tablets;1;2018-11-07;2018-11-07
583;Candesartan 32mg tablets;1;2018-11-07;2018-11-07
584;Candesartan 4mg tablets;1;2018-11-07;2018-11-07
585;Candesartan 8mg tablets;1;2018-11-07;2018-11-07
586;Capecitabine 500mg tablets;1;2018-11-07;2018-11-07
587;Capillary action absorbent wound dressing 0.5cm x 40cm;1;2018-11-07;2018-11-07
588;Capillary action absorbent wound dressing 10cm x 10cm;1;2018-11-07;2018-11-07
589;Capillary action absorbent wound dressing 10cm x 15cm;1;2018-11-07;2018-11-07
590;Capillary action absorbent wound dressing 15cm x 20cm;1;2018-11-07;2018-11-07
591;Capillary action absorbent wound dressing 5cm x 7.5cm;1;2018-11-07;2018-11-07
592;Capsaicin 0.025% cream;1;2018-11-07;2018-11-07
593;Capsaicin 0.075% cream;1;2018-11-07;2018-11-07
594;Capsicum tincture;1;2018-11-07;2018-11-07
595;Captopril 12.5mg tablets;1;2018-11-07;2018-11-07
596;Captopril 25mg tablets;1;2018-11-07;2018-11-07
597;Captopril 25mg/5ml oral solution sugar free;1;2018-11-07;2018-11-07
598;Captopril 50mg tablets;1;2018-11-07;2018-11-07
599;Captopril 5mg/5ml oral solution sugar free;1;2018-11-07;2018-11-07
600;Carbamazepine 100mg chewable tablets sugar free;1;2018-11-07;2018-11-07
601;Carbamazepine 100mg tablets;1;2018-11-07;2018-11-07
602;Carbamazepine 100mg/5ml oral suspension sugar free;1;2018-11-07;2018-11-07
603;Carbamazepine 125mg suppositories;1;2018-11-07;2018-11-07
604;Carbamazepine 200mg chewable tablets sugar free;1;2018-11-07;2018-11-07
605;Carbamazepine 200mg modified-release tablets;1;2018-11-07;2018-11-07
606;Carbamazepine 200mg tablets;1;2018-11-07;2018-11-07
607;Carbamazepine 250mg suppositories;1;2018-11-07;2018-11-07
608;Carbamazepine 400mg modified-release tablets;1;2018-11-07;2018-11-07
609;Carbamazepine 400mg tablets;1;2018-11-07;2018-11-07
610;Carbimazole 20mg tablets;1;2018-11-07;2018-11-07
611;Carbimazole 5mg tablets;1;2018-11-07;2018-11-07
612;Carbocisteine 125mg/5ml oral solution;1;2018-11-07;2018-11-07
613;Carbocisteine 250mg/5ml oral solution;1;2018-11-07;2018-11-07
614;Carbocisteine 375mg capsules;1;2018-11-07;2018-11-07
615;Carbocisteine 750mg/10ml oral solution 10ml sachets sugar free;1;2018-11-07;2018-11-07
616;Carbomer '980' 0.2% eye drops;1;2018-11-07;2018-11-07
617;Carbomer '980' 0.2% eye drops 0.6ml unit dose preservative free;1;2018-11-07;2018-11-07
618;Carbomer 0.35% eye gel;1;2018-11-07;2018-11-07
619;Carbomer 0.36% eye gel preservative free;1;2018-11-07;2018-11-07
620;Carbomer 974P 0.25% eye gel;1;2018-11-07;2018-11-07
621;Carboprost 250micrograms/1ml solution for injection ampoules;1;2018-11-07;2018-11-07
622;Carmellose 0.5% eye drops;1;2018-11-07;2018-11-07
623;Carmellose 0.5% eye drops 0.4ml unit dose preservative free;1;2018-11-07;2018-11-07
624;Carmellose 0.5% eye drops preservative free;1;2018-11-07;2018-11-07
625;Carmellose 1% eye drops;1;2018-11-07;2018-11-07
626;Carmellose 1% eye drops 0.4ml unit dose preservative free;1;2018-11-07;2018-11-07
627;Carmellose 1% eye drops preservative free;1;2018-11-07;2018-11-07
628;Carmellose gelatin paste;1;2018-11-07;2018-11-07
629;Carob seed flour powder;1;2018-11-07;2018-11-07
630;Carteolol 1% eye drops;1;2018-11-07;2018-11-07
631;Carteolol 2% eye drops;1;2018-11-07;2018-11-07
632;Carvedilol 12.5mg tablets;1;2018-11-07;2018-11-07
633;Carvedilol 25mg tablets;1;2018-11-07;2018-11-07
634;Carvedilol 3.125mg tablets;1;2018-11-07;2018-11-07
635;Carvedilol 6.25mg tablets;1;2018-11-07;2018-11-07
636;Catheter disposable collection bag;1;2018-11-07;2018-11-07
637;Catheter retaining straps;1;2018-11-07;2018-11-07
638;Catheter securement devices;1;2018-11-07;2018-11-07
639;Catheter valves;1;2018-11-07;2018-11-07
640;Catheterisation packs;1;2018-11-07;2018-11-07
641;Cavity dressing 1cm x 45cm;1;2018-11-07;2018-11-07
642;Cavity dressing 2cm x 45cm;1;2018-11-07;2018-11-07
643;Cavity dressing 2g;1;2018-11-07;2018-11-07
644;Cefaclor 125mg/5ml oral suspension;1;2018-11-07;2018-11-07
