ID_AMP_NM;AMP_NM;BNF_CODE;PRESENTATION;STRENGTH;VERSION;DATE_FROM;DATE_TO
407;;;Oral suspension;250mg/62mg/5ml;1;2018-11-09;2018-11-09
408;;;Oral suspension;25mg/5ml;1;2018-11-09;2018-11-09
409;;;Oral suspension;2mg/5ml;1;2018-11-09;2018-11-09
410;;;Oral suspension;40mg/200mg/5ml;1;2018-11-09;2018-11-09
411;;;Oral suspension;40mg/ml;1;2018-11-09;2018-11-09
412;;;Oral suspension;500mg/5ml;1;2018-11-09;2018-11-09
413;;;Oral suspension;500mg/5ml /  100mg/5ml;1;2018-11-09;2018-11-09
414;;;Oral suspension;50mg/60mg/5ml;1;2018-11-09;2018-11-09
415;;;Oral suspension;60mg/ml;1;2018-11-09;2018-11-09
416;;;Oral suspension;80mg/400mg/5ml;1;2018-11-09;2018-11-09
417;;;Orodispersible tablet;10mg;1;2018-11-09;2018-11-09
418;;;Orodispersible tablet;15mg;1;2018-11-09;2018-11-09
419;;;Oromucosal gel;20mg/g;1;2018-11-09;2018-11-09
420;;;Oromucosal solution;10MG/2ML;1;2018-11-09;2018-11-09
421;;;Oromucosal solution;10mg/1ml;1;2018-11-09;2018-11-09
422;;;Oromucosal solution;2.5MG/0.5;1;2018-11-09;2018-11-09
423;;;Oromucosal solution;2.5mg/0.5ml;1;2018-11-09;2018-11-09
424;;;Oromucosal solution;5MG/1ML;1;2018-11-09;2018-11-09
425;;;Oromucosal solution;5mg/1ml;1;2018-11-09;2018-11-09
426;;;Oromucosal solution;7.5/1.5ML;1;2018-11-09;2018-11-09
427;;;Oromucosal solution;7.5mg/1.5ml;1;2018-11-09;2018-11-09
428;;;Owen Mumford Ltd;;1;2018-11-09;2018-11-09
429;;;PATCH;14MG/24HR;1;2018-11-09;2018-11-09
430;;;PATCH;15MG;1;2018-11-09;2018-11-09
431;;;PATCH;21MG/24HR;1;2018-11-09;2018-11-09
432;;;PATCH;25MG;1;2018-11-09;2018-11-09
433;;;PATCH;7MG/24HR;1;2018-11-09;2018-11-09
434;;;PESSARIES;110MM;1;2018-11-09;2018-11-09
435;;;PESSARIES;50-80MM;1;2018-11-09;2018-11-09
436;;;PESSARIES;7.5MM THK;1;2018-11-09;2018-11-09
437;;;PESSARIES;85-100MM;1;2018-11-09;2018-11-09
438;;;PESSARY;;1;2018-11-09;2018-11-09
439;;;PESSARY;100mm diameter;1;2018-11-09;2018-11-09
440;;;PESSARY;50MM;1;2018-11-09;2018-11-09
441;;;PESSARY;50mm diameter;1;2018-11-09;2018-11-09
442;;;PESSARY;53mm diameter;1;2018-11-09;2018-11-09
443;;;PESSARY;56mm diameter;1;2018-11-09;2018-11-09
444;;;PESSARY;59mm diameter;1;2018-11-09;2018-11-09
445;;;PESSARY;62mm diameter;1;2018-11-09;2018-11-09
446;;;PESSARY;65mm diameter;1;2018-11-09;2018-11-09
447;;;PESSARY;68mm diameter;1;2018-11-09;2018-11-09
448;;;PESSARY;71mm diameter;1;2018-11-09;2018-11-09
449;;;PESSARY;74mm diameter;1;2018-11-09;2018-11-09
450;;;PESSARY;77mm diameter;1;2018-11-09;2018-11-09
451;;;PESSARY;80mm diameter;1;2018-11-09;2018-11-09
452;;;PESSARY;85MM;1;2018-11-09;2018-11-09
453;;;PESSARY;85mm diameter;1;2018-11-09;2018-11-09
454;;;PESSARY;90mm diameter;1;2018-11-09;2018-11-09
455;;;PESSARY;95mm diameter;1;2018-11-09;2018-11-09
456;;;PESSARY + CREAM;10G;1;2018-11-09;2018-11-09
457;;;PLASTER;19X12.5CM;1;2018-11-09;2018-11-09
458;;;PLASTER;28X17.5CM;1;2018-11-09;2018-11-09
459;;;PLASTIC;;1;2018-11-09;2018-11-09
460;;;PLASTIC;CIRCULAR;1;2018-11-09;2018-11-09
461;;;POWDER;;1;2018-11-09;2018-11-09
462;;;PUMP;60ML;1;2018-11-09;2018-11-09
463;;;Pessary;500mg;1;2018-11-09;2018-11-09
464;;;Platon Medical Ltd;7244;1;2018-11-09;2018-11-09
465;;;Powder;;1;2018-11-09;2018-11-09
466;;;Powder;1.5g;1;2018-11-09;2018-11-09
467;;;Powder;1g;1;2018-11-09;2018-11-09
468;;;Powder;250mg;1;2018-11-09;2018-11-09
469;;;Powder;57G;1;2018-11-09;2018-11-09
470;;;Powder and solvent for solution for injection;120mg;1;2018-11-09;2018-11-09
471;;;Powder and solvent for solution for injection;4mg;1;2018-11-09;2018-11-09
472;;;Powder and solvent for solution for injection;80mg;1;2018-11-09;2018-11-09
473;;;Powder and solvent for suspension for injection;10mg;1;2018-11-09;2018-11-09
474;;;Powder and solvent for suspension for injection;11.25mg;1;2018-11-09;2018-11-09
475;;;Powder and solvent for suspension for injection;20mg;1;2018-11-09;2018-11-09
476;;;Powder and solvent for suspension for injection;22.5mg;1;2018-11-09;2018-11-09
477;;;Powder and solvent for suspension for injection;25mg;1;2018-11-09;2018-11-09
478;;;Powder and solvent for suspension for injection;30mg;1;2018-11-09;2018-11-09
479;;;Powder and solvent for suspension for injection;37.5mg;1;2018-11-09;2018-11-09
480;;;Powder and solvent for suspension for injection;3mg;1;2018-11-09;2018-11-09
481;;;Powder and solvent for suspension for injection;50mg;1;2018-11-09;2018-11-09
482;;;Powder for nebuliser solution;1million unit;1;2018-11-09;2018-11-09
483;;;Powder for solution for injection;1million unit;1;2018-11-09;2018-11-09
484;;;Powder for solution for injection;2million unit;1;2018-11-09;2018-11-09
485;;;Pressurised inhalation;200microgram/dose;1;2018-11-09;2018-11-09
486;;;Pressurised inhalation;200microgram/dose /  6microgram/dose;1;2018-11-09;2018-11-09
487;;;Pressurised inhalation;250microgram/dose;1;2018-11-09;2018-11-09
488;;;Pressurised inhalation;5mg/dose;1;2018-11-09;2018-11-09
489;;;RINGS;PCK OF 4;1;2018-11-09;2018-11-09
490;;;ROLLS;4 ROLLS;1;2018-11-09;2018-11-09
491;;;Roche Diagnostics Ltd;;1;2018-11-09;2018-11-09
492;;;SACHETS;57G;1;2018-11-09;2018-11-09
493;;;SLING;;1;2018-11-09;2018-11-09
494;;;SOLUTION;;1;2018-11-09;2018-11-09
495;;;SPIRIT;;1;2018-11-09;2018-11-09
496;;;SPRAY DRIED POWDER;;1;2018-11-09;2018-11-09
497;;;STOCKINETTE;1.5CM;1;2018-11-09;2018-11-09
498;;;STOCKINETTE;10CMX6M;1;2018-11-09;2018-11-09
499;;;STOCKINETTE;2.5CMX1M;1;2018-11-09;2018-11-09
500;;;STOCKINETTE;2.6-2.8CM;1;2018-11-09;2018-11-09
501;;;STOCKINETTE;3.6CM;1;2018-11-09;2018-11-09
502;;;STOCKINETTE;5CMX1M;1;2018-11-09;2018-11-09
503;;;STOCKINETTE;6.7CM;1;2018-11-09;2018-11-09
504;;;STOCKINETTE;7.5CMX1M;1;2018-11-09;2018-11-09
505;;;STOCKINETTE;7.7CM;1;2018-11-09;2018-11-09
506;;;STOCKINETTE;9.8CM;1;2018-11-09;2018-11-09
507;;;STOCKING;;1;2018-11-09;2018-11-09
508;;;STOCKING;STOCK SIZ;1;2018-11-09;2018-11-09
509;;;STOCKING;STOCKSIZ;1;2018-11-09;2018-11-09
510;;;SUPPLEMENT;6.5G;1;2018-11-09;2018-11-09
511;;;SUSPENSION;500MG/5ML;1;2018-11-09;2018-11-09
512;;;SWAB;10CM SQ;1;2018-11-09;2018-11-09
513;;;SWAB;10CMX10CM;1;2018-11-09;2018-11-09
514;;;SWAB;7.5CM SQ;1;2018-11-09;2018-11-09
515;;;SWAB;7.5X7.5CM;1;2018-11-09;2018-11-09
516;;;SWAB 12PLY;10CM SQ;1;2018-11-09;2018-11-09
517;;;SYRINGE;;1;2018-11-09;2018-11-09
518;;;SYRINGE;0.3ML;1;2018-11-09;2018-11-09
519;;;SYRINGE;0.5ML;1;2018-11-09;2018-11-09
520;;;SYRINGE;1.0ML;1;2018-11-09;2018-11-09
521;;;SYRINGE;100ML;1;2018-11-09;2018-11-09
522;;;SYRINGE;U100 /1ML;1;2018-11-09;2018-11-09
523;;;SYRINGE;U100/.5ML;1;2018-11-09;2018-11-09
524;;;SYRUP;;1;2018-11-09;2018-11-09
525;;;Shampoo;0;1;2018-11-09;2018-11-09
526;;;Shampoo;2%;1;2018-11-09;2018-11-09
527;;;Shampoo;2.00%;1;2018-11-09;2018-11-09
528;;;Shampoo;4%;1;2018-11-09;2018-11-09
529;;;Shampoo;4.00%;1;2018-11-09;2018-11-09
530;;;Soluble tablet;2mg;1;2018-11-09;2018-11-09
531;;;Soluble tablet;4mg;1;2018-11-09;2018-11-09
532;;;Soluble tablet;8mg;1;2018-11-09;2018-11-09
533;;;Solution for injection;0.75mg/0.5ml;1;2018-11-09;2018-11-09
534;;;Solution for injection;0unit/;1;2018-11-09;2018-11-09
535;;;Solution for injection;1.5mg/0.5ml;1;2018-11-09;2018-11-09
536;;;Solution for injection;10000unit/1ml;1;2018-11-09;2018-11-09
537;;;Solution for injection;100microgram/0.5ml;1;2018-11-09;2018-11-09
538;;;Solution for injection;100microgram/1ml;1;2018-11-09;2018-11-09
539;;;Solution for injection;100unit/;1;2018-11-09;2018-11-09
540;;;Solution for injection;100unit/ml;1;2018-11-09;2018-11-09
541;;;Solution for injection;100unit/ml / 3.6mg/ml;1;2018-11-09;2018-11-09
542;;;Solution for injection;10mg/0.2ml;1;2018-11-09;2018-11-09
543;;;Solution for injection;10mg/0.4ml;1;2018-11-09;2018-11-09
544;;;Solution for injection;10mg/1.5ml;1;2018-11-09;2018-11-09
545;;;Solution for injection;10mg/2ml;1;2018-11-09;2018-11-09
546;;;Solution for injection;10microgram/0.4ml;1;2018-11-09;2018-11-09
547;;;Solution for injection;12.5mg/0.25ml;1;2018-11-09;2018-11-09
548;;;Solution for injection;12.5mg/0.5ml;1;2018-11-09;2018-11-09
549;;;Solution for injection;12000unit/0.6ml;1;2018-11-09;2018-11-09
550;;;Solution for injection;120mg/0.5ml;1;2018-11-09;2018-11-09
551;;;Solution for injection;12500unit/0.5ml;1;2018-11-09;2018-11-09
552;;;Solution for injection;12mg/1.5ml;1;2018-11-09;2018-11-09
553;;;Solution for injection;14.70%;1;2018-11-09;2018-11-09
554;;;Solution for injection;150microgram/0.15ml (1 in 1000);1;2018-11-09;2018-11-09
555;;;Solution for injection;150microgram/0.3ml;1;2018-11-09;2018-11-09
556;;;Solution for injection;150microgram/0.3ml (1 in 2000);1;2018-11-09;2018-11-09
557;;;Solution for injection;15mg/0.3ml;1;2018-11-09;2018-11-09
558;;;Solution for injection;15mg/0.6ml;1;2018-11-09;2018-11-09
559;;;Solution for injection;17.5mg/0.35ml;1;2018-11-09;2018-11-09
560;;;Solution for injection;18000unit/0.72ml;1;2018-11-09;2018-11-09
561;;;Solution for injection;200unit/;1;2018-11-09;2018-11-09
562;;;Solution for injection;200unit/ml;1;2018-11-09;2018-11-09
563;;;Solution for injection;20mg/0.4ml;1;2018-11-09;2018-11-09
564;;;Solution for injection;20mg/0.8ml;1;2018-11-09;2018-11-09
565;;;Solution for injection;20mg/2.5ml;1;2018-11-09;2018-11-09
566;;;Solution for injection;20microgram/0.5ml;1;2018-11-09;2018-11-09
567;;;Solution for injection;22.5mg/0.45ml;1;2018-11-09;2018-11-09
568;;;Solution for injection;22.5mg/0.9ml;1;2018-11-09;2018-11-09
569;;;Solution for injection;2500unit/0.25ml;1;2018-11-09;2018-11-09
570;;;Solution for injection;25mg/0.5ml;1;2018-11-09;2018-11-09
571;;;Solution for injection;25mg/1ml;1;2018-11-09;2018-11-09
572;;;Solution for injection;25microgram/0.5ml;1;2018-11-09;2018-11-09
573;;;Solution for injection;27.5mg/0.55ml;1;2018-11-09;2018-11-09
574;;;Solution for injection;30%;1;2018-11-09;2018-11-09
575;;;Solution for injection;300000unit/1ml;1;2018-11-09;2018-11-09
576;;;Solution for injection;300mg/10ml;1;2018-11-09;2018-11-09
577;;;Solution for injection;300unit/;1;2018-11-09;2018-11-09
578;;;Solution for injection;30mg/0.6ml;1;2018-11-09;2018-11-09
579;;;Solution for injection;30mg/10ml;1;2018-11-09;2018-11-09
580;;;Solution for injection;30mg/3ml;1;2018-11-09;2018-11-09
581;;;Solution for injection;30microgram/0.3ml;1;2018-11-09;2018-11-09
582;;;Solution for injection;3500unit/0.35ml;1;2018-11-09;2018-11-09
583;;;Solution for injection;3mg/10ml;1;2018-11-09;2018-11-09
584;;;Solution for injection;400microgram/1ml;1;2018-11-09;2018-11-09
585;;;Solution for injection;40microgram/0.4ml;1;2018-11-09;2018-11-09
586;;;Solution for injection;4500unit/0.45ml;1;2018-11-09;2018-11-09
587;;;Solution for injection;50mg/2ml;1;2018-11-09;2018-11-09
588;;;Solution for injection;50microgram/0.5ml;1;2018-11-09;2018-11-09
589;;;Solution for injection;50microgram/1ml;1;2018-11-09;2018-11-09
590;;;Solution for injection;5mg/1.5ml;1;2018-11-09;2018-11-09
591;;;Solution for injection;5mg/1ml;1;2018-11-09;2018-11-09
592;;;Solution for injection;6.6mg/2ml;1;2018-11-09;2018-11-09
593;;;Solution for injection;60mg/0.5ml;1;2018-11-09;2018-11-09
594;;;Solution for injection;60mg/1ml;1;2018-11-09;2018-11-09
595;;;Solution for injection;60microgram/0.3ml;1;2018-11-09;2018-11-09
596;;;Solution for injection;6mg/1.03ml;1;2018-11-09;2018-11-09
597;;;Solution for injection;7.5mg/0.15ml;1;2018-11-09;2018-11-09
598;;;Solution for injection;7.5mg/0.3ml;1;2018-11-09;2018-11-09
599;;;Solution for injection;80microgram/0.4ml;1;2018-11-09;2018-11-09
600;;;Solution for injection;8mg/4ml;1;2018-11-09;2018-11-09
601;;;Solution for injection;90mg/0.5ml;1;2018-11-09;2018-11-09
602;;;Spray;0;1;2018-11-09;2018-11-09
603;;;Spray;1.14%;1;2018-11-09;2018-11-09
604;;;Spray;10mg/0.1ml;1;2018-11-09;2018-11-09
605;;;Spray;20%;1;2018-11-09;2018-11-09
606;;;Spray;20.00%;1;2018-11-09;2018-11-09
607;;;Spray;20mg/0.1ml;1;2018-11-09;2018-11-09
608;;;Spray;5%;1;2018-11-09;2018-11-09
609;;;Spray;5.00%;1;2018-11-09;2018-11-09
610;;;Spray;50microgram/dose;1;2018-11-09;2018-11-09
611;;;Spray;50microgram/dose /  137microgram/dose;1;2018-11-09;2018-11-09
612;;;Spray;5mg/0.1ml;1;2018-11-09;2018-11-09
613;;;Stick;1;1;2018-11-09;2018-11-09
614;;;Stick;95%;1;2018-11-09;2018-11-09
615;;;Stick;95.00%;1;2018-11-09;2018-11-09
616;;;Stoma caps;CCB120,Cut to fit 20mm,Beige;1;2018-11-09;2018-11-09
617;;;Sublingual tablet;400microgram;1;2018-11-09;2018-11-09
618;;;Suppository;10mg;1;2018-11-09;2018-11-09
619;;;Suppository;250mg;1;2018-11-09;2018-11-09
620;;;Suppository;500mg;1;2018-11-09;2018-11-09
621;;;Suspension for injection;;1;2018-11-09;2018-11-09
622;;;Suspension for injection;100mg/1ml;1;2018-11-09;2018-11-09
623;;;Suspension for injection;100unit/;1;2018-11-09;2018-11-09
624;;;Suspension for injection;100unit/ml;1;2018-11-09;2018-11-09
625;;;Suspension for injection;150mg/1.5ml;1;2018-11-09;2018-11-09
626;;;Suspension for injection;50mg/0.5ml;1;2018-11-09;2018-11-09
627;;;Suspension for injection;75mg/0.75ml;1;2018-11-09;2018-11-09
628;;;Syringe;0.3ml with not less than 12mm needle 0.33mm/29gauge;1;2018-11-09;2018-11-09
629;;;TABLET;;1;2018-11-09;2018-11-09
630;;;TABLET;10MG;1;2018-11-09;2018-11-09
631;;;TABLET;1G;1;2018-11-09;2018-11-09
632;;;TABLET;300MG;1;2018-11-09;2018-11-09
633;;;TABLET;500mg;1;2018-11-09;2018-11-09
634;;;TABLETS;;1;2018-11-09;2018-11-09
635;;;TABLETS;0.5MG/1MG;1;2018-11-09;2018-11-09
636;;;TABLETS;1.5MG;1;2018-11-09;2018-11-09
637;;;TABLETS;2MG;1;2018-11-09;2018-11-09
638;;;TABLETS;600MG;1;2018-11-09;2018-11-09
639;;;TABLETS;75MG;1;2018-11-09;2018-11-09
640;;;TAPE;1.25CMX5M;1;2018-11-09;2018-11-09
641;;;TAPE;2.5CM X3M;1;2018-11-09;2018-11-09
642;;;TAPE;2.5CMX4.5;1;2018-11-09;2018-11-09
643;;;TAPE;2.5CMX5M;1;2018-11-09;2018-11-09
644;;;TAPE;5CMX5M;1;2018-11-09;2018-11-09
645;;;TAPE;7.5CMX5M;1;2018-11-09;2018-11-09
646;;;TINCTURE;;1;2018-11-09;2018-11-09
647;;;TRUSS;;1;2018-11-09;2018-11-09
648;;;TRUSS;DBLE EXT;1;2018-11-09;2018-11-09
649;;;TRUSS;DOUBLE;1;2018-11-09;2018-11-09
650;;;TRUSS;EXTRA;1;2018-11-09;2018-11-09
651;;;TRUSS;SINGLE;1;2018-11-09;2018-11-09
652;;;TRUSS;SNGLE EXT;1;2018-11-09;2018-11-09
653;;;TUBING;NO D FEE;1;2018-11-09;2018-11-09
654;;;Tablet;1000unit;1;2018-11-09;2018-11-09
655;;;Tablet;100mg;1;2018-11-09;2018-11-09
656;;;Tablet;10mg;1;2018-11-09;2018-11-09
657;;;Tablet;10mg /  2.5mg;1;2018-11-09;2018-11-09
658;;;Tablet;12.5mg;1;2018-11-09;2018-11-09
659;;;Tablet;12.5mg /  1g;1;2018-11-09;2018-11-09
660;;;Tablet;12.5mg /  850mg;1;2018-11-09;2018-11-09
661;;;Tablet;12.8mg/500mg;1;2018-11-09;2018-11-09
662;;;Tablet;12mg;1;2018-11-09;2018-11-09
663;;;Tablet;135mg;1;2018-11-09;2018-11-09
664;;;Tablet;145mg /  20mg;1;2018-11-09;2018-11-09
665;;;Tablet;145mg /  40mg;1;2018-11-09;2018-11-09
666;;;Tablet;15mg;1;2018-11-09;2018-11-09
667;;;Tablet;1mg;1;2018-11-09;2018-11-09
668;;;Tablet;1mg /  2mg;1;2018-11-09;2018-11-09
669;;;Tablet;1mg /  500microgram;1;2018-11-09;2018-11-09
670;;;Tablet;2.5mg /  1g;1;2018-11-09;2018-11-09
671;;;Tablet;2.5mg /  850mg;1;2018-11-09;2018-11-09
672;;;Tablet;200mg;1;2018-11-09;2018-11-09
673;;;Tablet;20mg;1;2018-11-09;2018-11-09
674;;;Tablet;20microgram /  1mg;1;2018-11-09;2018-11-09
675;;;Tablet;20microgram /  3mg;1;2018-11-09;2018-11-09
676;;;Tablet;20microgram /  75microgram;1;2018-11-09;2018-11-09
677;;;Tablet;24mg /  26mg;1;2018-11-09;2018-11-09
678;;;Tablet;25000unit;1;2018-11-09;2018-11-09
679;;;Tablet;25mg;1;2018-11-09;2018-11-09
680;;;Tablet;2mg;1;2018-11-09;2018-11-09
681;;;Tablet;2mg /  125mg;1;2018-11-09;2018-11-09
682;;;Tablet;2mg /  1mg;1;2018-11-09;2018-11-09
683;;;Tablet;2mg /  700microgram;1;2018-11-09;2018-11-09
684;;;Tablet;300mg;1;2018-11-09;2018-11-09
685;;;Tablet;30mg;1;2018-11-09;2018-11-09
686;;;Tablet;30microgram /  1.5mg;1;2018-11-09;2018-11-09
687;;;Tablet;30microgram /  3mg;1;2018-11-09;2018-11-09
688;;;Tablet;30microgram /  75microgram;1;2018-11-09;2018-11-09
689;;;Tablet;32.5mg/325mg;1;2018-11-09;2018-11-09
690;;;Tablet;35microgram /  250microgram;1;2018-11-09;2018-11-09
691;;;Tablet;35microgram /  500microgram;1;2018-11-09;2018-11-09
692;;;Tablet;4000unit;1;2018-11-09;2018-11-09
693;;;Tablet;400mg;1;2018-11-09;2018-11-09
694;;;Tablet;49mg /  51mg;1;2018-11-09;2018-11-09
695;;;Tablet;4mg;1;2018-11-09;2018-11-09
696;;;Tablet;500mg;1;2018-11-09;2018-11-09
697;;;Tablet;500microgram /  2.5mg;1;2018-11-09;2018-11-09
698;;;Tablet;50mg;1;2018-11-09;2018-11-09
699;;;Tablet;5mg;1;2018-11-09;2018-11-09
700;;;Tablet;5mg /  1g;1;2018-11-09;2018-11-09
701;;;Tablet;5mg /  850mg;1;2018-11-09;2018-11-09
702;;;Tablet;6.25mg;1;2018-11-09;2018-11-09
703;;;Tablet;600mg;1;2018-11-09;2018-11-09
704;;;Tablet;60mg;1;2018-11-09;2018-11-09
705;;;Tablet;6mg;1;2018-11-09;2018-11-09
706;;;Tablet;75mg;1;2018-11-09;2018-11-09
707;;;Tablet;75mg /  650mg;1;2018-11-09;2018-11-09
708;;;Tablet;75microgram;1;2018-11-09;2018-11-09
709;;;Tablet;800mg;1;2018-11-09;2018-11-09
710;;;Tablet;8mg;1;2018-11-09;2018-11-09
711;;;Tablet;90mg;1;2018-11-09;2018-11-09
712;;;Tablet;97mg /  103mg;1;2018-11-09;2018-11-09
713;;;Transdermal patch;100microgram/24 hours;1;2018-11-09;2018-11-09
714;;;Transdermal patch;10mg/24 hours;1;2018-11-09;2018-11-09
715;;;Transdermal patch;14mg/24 hours;1;2018-11-09;2018-11-09
716;;;Transdermal patch;15mg/24 hours;1;2018-11-09;2018-11-09
717;;;Transdermal patch;15microgram/hour;1;2018-11-09;2018-11-09
718;;;Transdermal patch;1mg/24 hours;1;2018-11-09;2018-11-09
719;;;Transdermal patch;25microgram/24 hours;1;2018-11-09;2018-11-09
720;;;Transdermal patch;37.5microgram/24 hours;1;2018-11-09;2018-11-09
721;;;Transdermal patch;3mg/24 hours;1;2018-11-09;2018-11-09
722;;;Transdermal patch;40microgram/24 hours;1;2018-11-09;2018-11-09
723;;;Transdermal patch;50microgram/24 hours;1;2018-11-09;2018-11-09
724;;;Transdermal patch;50microgram/24 hours /  7microgram/24 hours;1;2018-11-09;2018-11-09
725;;;Transdermal patch;5mg/24 hours;1;2018-11-09;2018-11-09
726;;;Transdermal patch;7mg/24 hours;1;2018-11-09;2018-11-09
727;;;Transdermal patch;80microgram/24 hours;1;2018-11-09;2018-11-09
728;;;Venture Healthcare Ltd;;1;2018-11-09;2018-11-09
729;;;WAISTBAND;OA2AW;1;2018-11-09;2018-11-09
730;;;WATER;;1;2018-11-09;2018-11-09
731;;;WAX;;1;2018-11-09;2018-11-09
732;;;WOUND MAN DRESS;10CMX10CM;1;2018-11-09;2018-11-09
733;;;WOUND MAN DRESS;10CMX20CM;1;2018-11-09;2018-11-09
734;;;WOUND MAN DRESS;10X12.5CM;1;2018-11-09;2018-11-09
735;;;WOUND MAN DRESS;15X17CM;1;2018-11-09;2018-11-09
736;;;WOUND MAN DRESS;2.5CMX4CM;1;2018-11-09;2018-11-09
737;;;WOUND MAN DRESS;20CMX30CM;1;2018-11-09;2018-11-09
738;;;WOUND MAN DRESS;30CMX30CM;1;2018-11-09;2018-11-09
739;;;WOUND MAN DRESS;40CMX60CM;1;2018-11-09;2018-11-09
740;;;WOUND MAN DRESS;4CM X 5CM;1;2018-11-09;2018-11-09
741;;;WOUND MAN DRESS;500ML;1;2018-11-09;2018-11-09
742;;;WOUND MAN DRESS;5CM X 6CM;1;2018-11-09;2018-11-09
743;;;WOUND MAN DRESS;5CMX5CM;1;2018-11-09;2018-11-09
744;;;WOUND MAN DRESS;6CMX12CM;1;2018-11-09;2018-11-09
745;;;WOUND MAN DRESS;LV100;1;2018-11-09;2018-11-09
746;;;WOUND MAN DRESS;LV200;1;2018-11-09;2018-11-09
747;;;bottle;4 x 125ml bottles;1;2018-11-09;2018-11-09
748;;;capsules;100mg;1;2018-11-09;2018-11-09
749;;;cream;2%;1;2018-11-09;2018-11-09
750;;;crystals;;1;2018-11-09;2018-11-09
751;;;infusion;0.90%;1;2018-11-09;2018-11-09
752;;;liquid;;1;2018-11-09;2018-11-09
753;;;liquid extract;;1;2018-11-09;2018-11-09
754;;;lozenges;;1;2018-11-09;2018-11-09
755;;;lyophilisates;1.25mg;1;2018-11-09;2018-11-09
756;;;modified-release  tablets;2.5mg;1;2018-11-09;2018-11-09
757;;;ointment;0.30%;1;2018-11-09;2018-11-09
758;;;oral powder;1g;1;2018-11-09;2018-11-09
759;;;oral powder;4g;1;2018-11-09;2018-11-09
760;;;oral solution;2mg/5ml;1;2018-11-09;2018-11-09
761;;;oral suspension;100mg/5ml;1;2018-11-09;2018-11-09
762;;;oral suspension;120mg/5ml;1;2018-11-09;2018-11-09
763;;;oral suspension;20mg/5ml;1;2018-11-09;2018-11-09
764;;;powder;;1;2018-11-09;2018-11-09
765;;;pump sublingual spray;400microgram/dose;1;2018-11-09;2018-11-09
766;;;solution for infusion;500mg/5ml;1;2018-11-09;2018-11-09
767;;;spray dried powder;;1;2018-11-09;2018-11-09
768;;;sublimed powder;;1;2018-11-09;2018-11-09
769;;;syrup;;1;2018-11-09;2018-11-09
770;;;tablets;20mg;1;2018-11-09;2018-11-09
771;;;tablets;500mg;1;2018-11-09;2018-11-09
772;;;tablets;500mg /  400mg;1;2018-11-09;2018-11-09
773;;;tablets;62mg;1;2018-11-09;2018-11-09
774;;;tincture;;1;2018-11-09;2018-11-09
775;;;water concentrated;;1;2018-11-09;2018-11-09
776;;0101010C0AAAAAA;Capsule;475mg;1;2018-11-09;2018-11-09
777;;0101010G0AAABAB;Oral suspension;195mg/220mg/5ml;1;2018-11-09;2018-11-09
778;;0101010G0AAAGAG;Oral suspension;175mg/200mg/5ml;1;2018-11-09;2018-11-09
779;;0101010J0AAAAAA;Oral suspension;;1;2018-11-09;2018-11-09
780;;0101010J0AAAHAH;Tablet;;1;2018-11-09;2018-11-09
781;;0101010P0AAAAAA;Oral suspension;125mg/500mg/5ml;1;2018-11-09;2018-11-09
782;;0101010Q0AAAAAA;Oral suspension;415mg/5ml;1;2018-11-09;2018-11-09
783;;0101010Q0AAAGAG;Oral suspension;7.45-8.35%;1;2018-11-09;2018-11-09
784;;0101010R0AAABAB;Oral suspension;40mg/ml;1;2018-11-09;2018-11-09
785;;0101010R0AAADAD;Oral drops;42mg/5ml;1;2018-11-09;2018-11-09
786;;0101010R0AAAHAH;Capsule;125mg;1;2018-11-09;2018-11-09
787;;0101012B0AAABAB;Oral solution;420mg/5ml (1mmol/ml);1;2018-11-09;2018-11-09
788;;0101012B0AAAPAP;Powder;;1;2018-11-09;2018-11-09
789;;0101021B0AAAHAH;Oral suspension;;1;2018-11-09;2018-11-09
790;;0101021B0AAAJAJ;Powder;225mg/dose /  87.5mg/dose;1;2018-11-09;2018-11-09
791;;0101021B0AAALAL;Oral suspension;500mg/5ml /  100mg/5ml;1;2018-11-09;2018-11-09
792;;0101021B0AAAPAP;Chewable tablet;500mg /  100mg;1;2018-11-09;2018-11-09
793;;0101021B0BEACAH;Oral suspension;;1;2018-11-09;2018-11-09
794;;0101021B0BEAIAL;Oral suspension;500mg/5ml /  100mg/5ml;1;2018-11-09;2018-11-09
795;;0101021C0AAAFAF;Chewable tablet;500mg;1;2018-11-09;2018-11-09
796;;0102000A0AAAAAA;Capsule;60mg;1;2018-11-09;2018-11-09
797;;0102000A0AAABAB;Capsule;120mg;1;2018-11-09;2018-11-09
798;;0102000ACAAAGAG;Tablet;600microgram;1;2018-11-09;2018-11-09
799;;0102000J0AAAAAA;Oral solution;10mg/5ml;1;2018-11-09;2018-11-09
800;;0102000J0AAABAB;Tablet;10mg;1;2018-11-09;2018-11-09
801;;0102000J0AAACAC;Tablet;20mg;1;2018-11-09;2018-11-09
802;;0102000L0AAAAAA;Tablet;2mg;1;2018-11-09;2018-11-09
803;;0102000L0AAACAC;Tablet;1mg;1;2018-11-09;2018-11-09
804;;0102000L0AABNBN;Oral solution;1mg/5ml;1;2018-11-09;2018-11-09
805;;0102000L0AABQBQ;Oral solution;400microgram/ml;1;2018-11-09;2018-11-09
806;;0102000N0AAAAAA;Solution for injection;20mg/1ml;1;2018-11-09;2018-11-09
